ISmiRNA	MFEI	NMFE	sqlen	GC	hairpinMFE	interior_loopMFE	STACKMFE	BULGEMFE
F	-0.3645652173913044	-0.27564102564102566	78	58.97435897435897	-4.3	-1.5357142857142858	-1.34375	-1.9545454545454546
F	-0.36399999178372894	-0.20119047164916992	84	46.42857142857143	-3.3799999237060545	-1.2071428298950195	-1.056249976158142	-1.5363636016845703
F	-0.45991835613639986	-0.4347222116258409	72	68.05555555555556	-6.259999847412109	-2.4076922490046573	-2.2357142312186107	-2.8454544760964136
F	-0.5084	-0.3780487804878049	82	60.97560975609756	-6.2	-2.2142857142857144	-1.8235294117647058	-2.8181818181818183
F	-0.39180953616187686	-0.3558823641608743	68	61.76470588235294	-4.840000152587891	-1.8615385202261119	-1.6133333841959636	-2.2000000693581323
F	-0.45305085909568654	-0.33000000847710503	90	65.55555555555556	-5.94000015258789	-2.7000000693581323	-2.1214286259242465	-2.1214286259242465
F	-0.46686046511627904	-0.3767123287671233	73	58.9041095890411	-5.5	-2.1153846153846154	-1.9642857142857142	-2.75
F	-0.3552999935150147	-0.3073529355666217	68	58.8235294117647	-4.179999923706054	-1.6076922783484826	-1.4928571156093053	-2.089999961853027
F	-0.328375	-0.2605633802816901	71	56.33802816901409	-3.7	-1.6818181818181819	-1.6818181818181819	-1.85
F	-0.45899999999999996	-0.3148148148148148	81	55.55555555555556	-5.1	-1.9615384615384615	-1.59375	-2.3181818181818183
F	-0.3337659507102155	-0.22771083877747317	83	56.626506024096386	-3.779999923706055	-1.259999974568685	-1.1117646834429573	-1.7181817835027522
F	-0.4189393939393939	-0.22151898734177214	79	41.77215189873418	-3.5	-1.4583333333333333	-1.3461538461538463	-1.5909090909090908
F	-0.41500000953674315	-0.20750000476837158	80	40.0	-3.3200000762939452	-1.1066666920979817	-1.037500023841858	-1.6600000381469726
F	-0.5355813953488372	-0.26063829787234044	94	45.744680851063826	-4.9	-1.75	-1.53125	-2.0416666666666665
F	-0.2988421189157586	-0.2455882465138155	68	55.88235294117647	-3.3400001525878906	-1.2846154433030348	-1.2846154433030348	-1.3916667302449544
F	-0.4728648732159589	-0.26666667137616945	81	45.67901234567901	-4.320000076293946	-1.5428571701049805	-1.440000025431315	-2.160000038146973
F	-0.4281081081081081	-0.3055555555555556	72	51.388888888888886	-4.4	-1.8333333333333333	-1.6923076923076923	-2.2
F	-0.5509454394253818	-0.2550458645601885	109	50.45871559633027	-5.55999984741211	-2.138461479773888	-1.5444444020589192	-2.779999923706055
F	-0.40910205296107705	-0.32948718926845455	78	62.82051282051282	-5.1400001525878904	-1.835714340209961	-1.7133333841959635	-2.5700000762939452
F	-0.3599999861283736	-0.24749999046325682	80	55.0	-3.959999847412109	-1.16470583747415	-1.414285659790039	-1.799999930641868
F	-0.7016666412353516	-0.3827272588556463	110	60.0	-8.419999694824218	-2.6312499046325684	-1.9136362942782315	-4.209999847412109
F	-0.3834000067710876	-0.3042253574854891	71	56.33802816901409	-4.320000076293946	-1.6615384908822866	-1.8000000317891438	-2.160000038146973
F	-0.53742858341762	-0.3109090978449041	110	63.63636363636363	-6.840000152587891	-2.630769289456881	-1.486956554910411	-2.8500000635782876
F	-0.5896721449054656	-0.2972727342085405	110	55.45454545454545	-6.540000152587891	-2.043750047683716	-1.3625000317891438	-2.972727342085405
F	-0.47570174869738124	-0.3752941131591797	85	67.05882352941177	-6.3799999237060545	-2.278571401323591	-1.8764705657958984	-2.6583333015441895
F	-0.4641428375244141	-0.5013888676961263	72	77.77777777777777	-7.219999694824219	-2.7769229595477762	-2.0055554707845054	-3.6099998474121096
F	-0.3006000137329101	-0.1855555640326606	90	55.55555555555556	-3.3400001525878906	-1.1133333841959636	-1.1928571973528181	-1.5181818875399502
F	-0.6064637789518936	-0.4357142934993822	98	70.40816326530613	-8.54000015258789	-3.284615443303035	-2.5117647507611442	-4.270000076293945
F	-0.3060000038146973	-0.231818184708104	66	50.0	-3.0600000381469727	-1.275000015894572	-1.0928571564810616	-1.5300000190734864
F	-0.5154545610601252	-0.28000000847710504	90	48.888888888888886	-5.040000152587891	-1.8000000544956751	-1.482352986055262	-2.5200000762939454
F	-0.44571426936558317	-0.23111110263400608	90	46.666666666666664	-4.159999847412109	-1.3866666158040364	-1.2999999523162842	-2.0799999237060547
F	-0.44160000658035276	-0.3710144982821699	69	57.971014492753625	-5.1200000762939455	-1.9692307985745943	-1.9692307985745943	-2.5600000381469727
F	-0.43129785821792926	-0.267816083184604	87	54.02298850574713	-4.659999847412109	-1.5533332824707031	-1.3705881904153263	-1.941666603088379
F	-0.6690344540826205	-0.32660549058826693	109	53.211009174311926	-7.119999694824219	-2.373333231608073	-1.4833332697550456	-3.236363497647372
F	-0.3338596343994141	-0.15727272033691406	110	51.81818181818182	-3.459999847412109	-1.2357142312186105	-0.9611110687255859	-1.7299999237060546
F	-0.35777777777777775	-0.32857142857142857	70	64.28571428571429	-4.6	-1.9166666666666667	-1.4375	-2.090909090909091
F	-0.39508162634713306	-0.29506172368555894	81	60.49382716049383	-4.779999923706055	-1.8384615091177134	-1.5933333079020182	-2.1727272380482066
F	-0.4682203389830509	-0.38235294117647056	85	69.41176470588235	-6.5	-2.7083333333333335	-1.8055555555555556	-2.9545454545454546
F	-0.43069092074307525	-0.33571429479689824	84	65.47619047619048	-5.6400001525878904	-2.0142857687813893	-2.0142857687813893	-2.8200000762939452
F	-0.5111904991997613	-0.3568421213250411	95	66.3157894736842	-6.780000305175781	-2.6076924250676083	-1.7842106066252057	-3.081818320534446
F	-0.4912173843383789	-0.320238090696789	84	54.76190476190476	-5.3799999237060545	-2.0692307398869443	-1.4944444232516818	-2.4454545107754795
F	-0.36479167342185975	-0.24235294566434973	85	56.470588235294116	-4.1200000762939455	-1.3733333587646483	-1.144444465637207	-1.7166666984558105
F	-0.6286666815621512	-0.392682936133408	82	51.21951219512195	-6.44000015258789	-2.4769231356107273	-1.8941176919376148	-2.683333396911621
F	-0.46390910495411264	-0.3111111205301167	81	54.32098765432099	-5.040000152587891	-1.9384615971491888	-1.5750000476837158	-2.290909160267223
F	-0.3824318044835871	-0.2696202435070955	79	55.69620253164557	-4.259999847412109	-1.5214285169328963	-1.3312499523162842	-2.1299999237060545
F	-0.36752173257910686	-0.2708860711206364	79	58.22784810126582	-4.279999923706055	-1.4266666412353515	-1.4266666412353515	-1.9454545107754795
F	-0.33366666666666667	-0.2532467532467532	77	58.44155844155844	-3.9	-1.7727272727272727	-1.5	-1.7727272727272727
F	-0.4037906890691713	-0.18453607854154921	97	44.329896907216494	-3.5799999237060547	-1.1933333079020183	-1.0529411540311926	-1.6272726925936611
F	-0.4591999791463216	-0.20487803947634814	82	36.58536585365854	-3.3599998474121096	-1.1999999455043249	-0.9882352492388558	-1.5272726579145952
F	-0.37751350609031886	-0.2694444391462538	72	51.388888888888886	-3.8799999237060545	-1.6166666348775227	-1.3857142584664481	-1.9399999618530273
F	-0.4550000078537885	-0.31571429116385324	70	48.57142857142857	-4.420000076293945	-2.2100000381469727	-22.100000381469727	-2.2100000381469727
F	-0.3743181662126021	-0.2033333248562283	90	48.888888888888886	-3.6599998474121094	-1.3071428026471819	-1.2199999491373699	-1.8299999237060547
F	-0.4327105100531327	-0.2506172745316117	81	46.91358024691358	-4.05999984741211	-1.5615384028508112	-1.1941176021800322	-2.029999923706055
F	-0.35303772872349	-0.19090908705586135	99	53.535353535353536	-3.779999923706055	-1.5749999682108562	-1.3499999727521623	-1.8899999618530274
F	-0.5694545303691517	-0.33103447398920166	87	50.57471264367816	-5.759999847412109	-2.3999999364217124	-1.5157894335295026	-2.618181748823686
F	-0.48640909845178776	-0.28275862507436467	87	50.57471264367816	-4.920000076293945	-2.2363636710427026	-1.2947368621826172	-2.4600000381469727
F	-0.3399545548178933	-0.3419753180609809	81	81.48148148148148	-5.540000152587891	-2.308333396911621	-1.6294118095846737	-2.130769289456881
F	-0.35666666030883787	-0.3057142802647182	70	60.0	-4.279999923706055	-1.646153816810021	-1.528571401323591	-2.1399999618530274
F	-0.679799991607666	-0.2809090874411843	110	45.45454545454545	-6.179999923706054	-2.0599999745686848	-1.5449999809265136	-2.8090908744118432
F	-0.2746190509342012	-0.21643835877718992	73	57.534246575342465	-3.160000038146973	-1.2153846300565279	-1.4363636537031694	-1.4363636537031694
F	-0.2622857266380673	-0.2382353053373449	68	61.76470588235294	-3.2400001525878905	-1.2461539048414965	-1.2461539048414965	-1.6200000762939453
F	-0.5244000072479248	-0.2905263198049445	95	52.63157894736842	-5.520000076293945	-2.300000031789144	-1.8400000254313151	-2.7600000381469725
F	-0.4656521739130435	-0.30357142857142855	84	54.76190476190476	-5.1	-1.59375	-1.7	-2.55
F	-0.3792173986849578	-0.2202247233873003	89	51.68539325842696	-3.9200000762939453	-1.5076923370361328	-1.4000000272478377	-1.9600000381469727
F	-0.3692790816551031	-0.35373135467073813	67	64.17910447761194	-4.740000152587891	-1.8230769817645733	-1.9750000635782878	-2.1545455239035864
F	-0.44166666666666665	-0.31176470588235294	85	60.0	-5.3	-2.0384615384615383	-1.7666666666666666	-2.2083333333333335
F	-0.4022115384615385	-0.2640449438202247	89	58.42696629213483	-4.7	-1.5666666666666667	-1.46875	-2.1363636363636362
F	-0.4720754587425376	-0.30888888041178386	90	58.888888888888886	-5.55999984741211	-2.527272657914595	-1.8533332824707032	-2.779999923706055
F	-0.5662295013177591	-0.28545454198663883	110	55.45454545454545	-6.279999923706055	-1.8470588010900162	-1.4272727099331943	-2.616666634877523
F	-0.5371851921081543	-0.30204082021907885	98	55.10204081632653	-5.920000076293945	-2.276923106266902	-1.9733333587646484	-2.9600000381469727
F	-0.706885259659564	-0.3563636432994496	110	55.45454545454545	-7.840000152587891	-2.3058823978199676	-1.7818182164972478	-3.9200000762939453
F	-0.5234032151006883	-0.42873562341448906	87	71.26436781609195	-7.459999847412109	-2.664285659790039	-2.072222179836697	-3.1083332697550454
F	-0.4010769359882061	-0.2693181904879483	88	59.09090909090909	-4.740000152587891	-1.5800000508626302	-1.4812500476837158	-2.1545455239035864
F	-0.6369355109430128	-0.32636365023526276	110	56.36363636363637	-7.180000305175781	-2.761538578913762	-1.5608696315599524	-2.991666793823242
F	-0.375536568804485	-0.1943820138995567	89	46.06741573033708	-3.459999847412109	-1.2357142312186105	-1.0812499523162842	-1.5727272033691406
F	-0.33384615384615385	-0.3387096774193548	62	62.903225806451616	-4.2	-1.75	-1.6153846153846154	-2.1
F	-0.37441176470588233	-0.2835820895522388	67	50.74626865671642	-3.8	-1.4615384615384615	-1.3571428571428572	-1.7272727272727273
F	-0.43	-0.2986111111111111	72	50.0	-4.3	-1.5357142857142858	-1.4333333333333333	-1.9545454545454546
F	-0.36142857142857143	-0.2987012987012987	77	63.63636363636363	-4.6	-1.6428571428571428	-1.5333333333333334	-2.3
F	-0.4045999870300293	-0.2799999910242417	85	58.8235294117647	-4.759999847412109	-1.5866666158040366	-1.4874999523162842	-2.3799999237060545
F	-0.5711538461538461	-0.24545454545454545	110	47.27272727272727	-5.4	-1.9285714285714286	-1.2272727272727273	-2.25
F	-0.2876923076923077	-0.2426470588235294	68	57.35294117647059	-3.3	-1.1785714285714286	-1.5	-1.65
F	-0.28800000371159734	-0.20555555820465088	72	51.388888888888886	-2.9600000381469727	-1.3454545627940784	-0.8705882465138155	-1.4800000190734863
F	-0.5604761638338603	-0.2918181679465554	110	57.27272727272727	-6.419999694824218	-1.8882352043600643	-1.6049999237060546	-2.918181679465554
F	-0.7631250262260437	-0.40363637750799003	110	58.18181818181818	-8.88000030517578	-2.7750000953674316	-2.220000076293945	-3.7000001271565757
F	-0.29466667387220596	-0.22941177031573126	68	52.94117647058823	-3.1200000762939455	-1.3000000317891438	-1.040000025431315	-1.4181818528608843
F	-0.40380953834170386	-0.2650000095367432	80	52.5	-4.240000152587891	-1.5142857687813895	-1.630769289456881	-1.9272727966308594
F	-0.4457777849833171	-0.27764706331140854	85	52.94117647058823	-4.720000076293945	-1.5733333587646485	-1.3882353165570427	-2.1454545801336113
F	-0.39783332109451297	-0.3220779121696175	77	62.33766233766234	-4.959999847412109	-1.9076922490046575	-1.7714285169328963	-2.4799999237060546
F	-0.5543999888102213	-0.42954544587568805	88	68.18181818181819	-7.55999984741211	-2.6999999455043246	-2.0999999576144748	-3.779999923706055
F	-0.3825769086984488	-0.20714284935776067	98	53.06122448979592	-4.05999984741211	-1.3533332824707032	-1.3533332824707032	-2.029999923706055
F	-0.26519148603398746	-0.18536585133250166	82	57.31707317073171	-3.0399999618530273	-1.0133333206176758	-1.2666666507720947	-1.5199999809265137
F	-0.4784727332375266	-0.3558139579240666	86	63.95348837209303	-6.1200000762939455	-2.1857143129621233	-1.912500023841858	-2.781818216497248
F	-0.37866666021801176	-0.3154929523736658	71	59.15492957746479	-4.479999923706055	-1.5999999727521623	-1.8666666348775227	-2.0363636016845703
F	-0.275268298823659	-0.2590909148707534	66	62.121212121212125	-3.4200000762939453	-1.4250000317891438	-1.5545454892245205	-1.4250000317891438
F	-0.42854168017705285	-0.28470589132869945	85	56.470588235294116	-4.840000152587891	-1.6133333841959636	-1.5125000476837158	-2.2000000693581323
F	-0.4162500143051147	-0.2466666751437717	90	53.333333333333336	-4.44000015258789	-1.585714340209961	-1.2333333757188585	-1.8500000635782878
F	-0.4968510501942736	-0.3309523718697684	84	55.95238095238095	-5.55999984741211	-2.527272657914595	-1.9857142312186105	-2.527272657914595
F	-0.3358666610717773	-0.26022726839238947	88	68.18181818181819	-4.579999923706055	-1.6357142584664481	-2.0818181471391157	-2.2899999618530273
F	-0.5940370248865199	-0.43372092136116913	86	62.7906976744186	-7.459999847412109	-2.664285659790039	-2.072222179836697	-3.390909021550959
F	-0.2741555493672689	-0.2315068440894558	73	61.64383561643836	-3.3799999237060545	-1.299999970656175	-1.4083333015441895	-1.6899999618530273
F	-0.43130770463209883	-0.3178571519397554	84	61.904761904761905	-5.340000152587891	-2.4272727966308594	-1.7800000508626301	-2.6700000762939453
F	-0.3552999935150147	-0.3073529355666217	68	58.8235294117647	-4.179999923706054	-1.6076922783484826	-1.6076922783484826	-1.8999999653209338
F	-0.445	-0.29775280898876405	89	59.550561797752806	-5.3	-1.65625	-1.7666666666666666	-2.409090909090909
F	-0.5280701754385966	-0.4069767441860465	86	66.27906976744185	-7.0	-2.5	-1.8421052631578947	-2.9166666666666665
F	-0.3082105134662829	-0.28593748807907104	64	59.375	-3.6599998474121094	-1.6636362942782315	-1.4076922490046575	-1.5249999364217122
F	-0.4679245283018868	-0.3875	80	66.25	-6.2	-2.5833333333333335	-2.3846153846153846	-2.8181818181818183
F	-0.38999999364217125	-0.311999994913737	75	60.0	-4.679999923706054	-1.799999970656175	-1.9499999682108562	-2.127272692593661
F	-0.3694571282523019	-0.2880596901053813	67	52.23880597014925	-3.8599998474121096	-1.3785713740757533	-1.4846153259277344	-1.7545453851873225
F	-0.4879999923706055	-0.2904761859348842	84	50.0	-4.8799999237060545	-1.7428571156093053	-2.0333333015441895	-2.4399999618530273
F	-0.4162973048235919	-0.28904110111602366	73	50.68493150684932	-4.220000076293945	-1.5071428843906947	-1.241176493027631	-2.1100000381469726
F	-0.4313043345575747	-0.3099999904632568	80	57.5	-4.959999847412109	-1.9076922490046575	-2.066666603088379	-2.4799999237060546
F	-0.49463460885561433	-0.3247190968374188	89	58.42696629213483	-5.779999923706055	-2.223076893733098	-1.605555534362793	-2.627272692593661
F	-0.8115409538394115	-0.3495798191102613	119	51.260504201680675	-8.319999694824219	-2.7733332316080728	-2.0799999237060547	-4.159999847412109
F	-0.36654543789950284	-0.4666666454739041	72	91.66666666666667	-6.719999694824219	-2.7999998728434243	-2.0999999046325684	-2.7999998728434243
F	-0.4149600128173828	-0.2940476281302316	84	59.523809523809526	-4.94000015258789	-1.7642857687813895	-1.5437500476837158	-2.470000076293945
F	-0.5076744186046512	-0.39864864864864863	74	58.108108108108105	-5.9	-2.269230769230769	-1.6388888888888888	-2.6818181818181817
F	-0.4688717788305038	-0.27195121020805546	82	47.5609756097561	-4.459999847412109	-1.4866666158040365	-1.4866666158040365	-2.2299999237060546
F	-0.5187368185478345	-0.3818181644786488	88	64.77272727272727	-6.719999694824219	-2.2399998982747396	-2.0999999046325684	-3.0545453158291904
F	-0.6654999860127767	-0.3299999930641868	110	54.54545454545455	-7.259999847412109	-2.41999994913737	-1.5124999682108562	-2.792307633620042
F	-0.41982608131740407	-0.4176470532136805	68	67.6470588235294	-5.679999923706054	-2.5818181471391157	-1.8933333079020183	-2.5818181471391157
F	-0.4076470588235294	-0.3492063492063492	63	53.96825396825397	-4.4	-1.8333333333333333	-1.6923076923076923	-1.8333333333333333
F	-0.5162142992019653	-0.2949495026559541	99	56.56565656565657	-5.840000152587891	-1.8250000476837158	-1.3904762268066406	-2.433333396911621
F	-0.6015999755859375	-0.4272727099331943	88	62.5	-7.519999694824219	-2.8923075749323917	-1.709090839732777	-3.133333206176758
F	-0.4184210676895945	-0.2826666768391927	75	50.666666666666664	-4.240000152587891	-1.630769289456881	-1.3250000476837158	-2.1200000762939455
F	-0.5316346223537739	-0.306315793489155	95	54.73684210526316	-5.820000076293946	-2.2384615678053637	-1.4550000190734864	-2.6454545801336113
F	-0.4550195955762676	-0.34512194191537254	82	62.19512195121951	-5.659999847412109	-1.66470583747415	-2.0214285169328963	-2.8299999237060547
